Price,Address,Metro,Summary,General Information,Building Information,Price per meter
60 250 800 ₽,"Москва, ЮЗАО, р-н Гагаринский, Ленинский просп., 38",Ленинский проспект,"108,56 м²;Общая;57,6 м²;Жилая;7,8 м²;Кухня;6 из 17;Этаж;4 кв. 2023;Срок сдачи;Черновая;Отделка","Тип жилья;Новостройка Апартаменты;Планировка;Изолированная;Площадь комнат;19.9-16.9 м²;Высота потолков;3,1 м;Санузел;3 совмещенных;Вид из окон;Во двор;Отделка;Черновая","Сдача комплекса;Сдача в 4 кв. 2023;Застройщик;Hutton Development;Класс;Премиум;Кол-во корпусов;3 корпуса;Тип дома;Монолитно-кирпичный, монолитный;Парковка;Подземная;Отделка;Предчистовая, черновая, чистовая",555 000 ₽/м²
49 926 300 ₽,"Москва, ЮЗАО, р-н Гагаринский, Ленинский просп., 38",Ленинский проспект,"87,59 м²;Общая;50,9 м²;Жилая;2,3 м²;Кухня;7 из 17;Этаж;4 кв. 2023;Срок сдачи;Черновая;Отделка","Тип жилья;Новостройка Апартаменты;Планировка;Изолированная;Площадь комнат;16.2-17.3 м²;Высота потолков;3,1 м;Санузел;3 совмещенных;Вид из окон;Во двор;Отделка;Черновая","Сдача комплекса;Сдача в 4 кв. 2023;Застройщик;Hutton Development;Класс;Премиум;Кол-во корпусов;3 корпуса;Тип дома;Монолитно-кирпичный, монолитный;Парковка;Подземная;Отделка;Предчистовая, черновая, чистовая",570 000 ₽/м²
3 900 000 ₽,"Москва, ТАО (Троицкий), Рогово поселок, ул. Юбилейная, 12к2",Теплый Стан,38 м²;Общая;17 м²;Жилая;9 м²;Кухня;1 из 5;Этаж;2019;Построен,Тип жилья;Вторичка;Санузел;1 раздельный;Балкон/лоджия;1 балкон;Ремонт;Без ремонта,Тип дома;Монолитно кирпичный,102 632 ₽/м²
10 988 000 ₽,"Москва, НАО (Новомосковский), Десеновское поселение, ул. 1-я Ватутинская, 14к1",Ольховая,"34,8 м²;Общая;10,6 м²;Жилая;5 из 13;Этаж;2 кв. 2023;Срок сдачи;Без отделки;Отделка","Тип жилья;Новостройка;Высота потолков;3,1 м;Отделка;Нет","Сдача комплекса;Сдача в 2 кв. 2023;Застройщик;Группа Родина;Класс;Бизнес;Кол-во корпусов;9 корпусов;Тип дома;Монолитно-кирпичный;Парковка;Подземная, гостевая;Отделка;Без отделки, чистовая",315 747 ₽/м²
19 000 000 ₽,"Москва, СЗАО, р-н Покровское-Стрешнево, Волоколамское ш., 71к2",Спартак,"62,2 м²;Общая;30,5 м²;Жилая;13,5 м²;Кухня;9 из 22;Этаж","Тип жилья;Вторичка;Планировка;Изолированная;Высота потолков;3,1 м;Ремонт;Без ремонта;Вид из окон;На улицу и двор",Год постройки;2019;Аварийность;Нет,305 466 ₽/м²
49 990 000 ₽,"Москва, ЗАО, р-н Филевский парк, Береговой проезд, 3",Фили,"73,5 м²;Общая;48 м²;Жилая;10 м²;Кухня;18 из 29;Этаж",Тип жилья;Вторичка;Площадь комнат;16-15-17 м²;Санузел;1 совмещенный;Ремонт;Дизайнерский;Вид из окон;На улицу,Год постройки;2020;Аварийность;Нет;Парковка;Подземная,680 136 ₽/м²
11 500 000 ₽,"Москва, ЮАО, р-н Бирюлево Восточное, 6-я Радиальная ул., 7/6к3",Царицыно,"57,5 м²;Общая;29,2 м²;Жилая;10,7 м²;Кухня;9 из 18;Этаж;2022;Построен","Тип жилья;Вторичка;Планировка;Изолированная;Площадь комнат;17.64-11.6 м²;Высота потолков;2,8 м;Санузел;1 раздельный;Балкон/лоджия;1 лоджия;Ремонт;Без ремонта;Вид из окон;На улицу и двор","Год постройки;2021;Лифты;1 пасс., 1 груз.;Аварийность;Нет;Парковка;Подземная",200 000 ₽/м²
8 500 000 ₽,"Москва, ЮАО, р-н Бирюлево Восточное, 6-я Радиальная ул., 7/6к3",Царицыно,"40,6 м²;Общая;17,4 м²;Жилая;9,7 м²;Кухня;16 из 18;Этаж;2022;Построен","Тип жилья;Вторичка;Площадь комнат;17.4 м²;Высота потолков;2,8 м;Санузел;1 совмещенный;Балкон/лоджия;1 лоджия;Ремонт;Без ремонта;Вид из окон;На улицу","Год постройки;2021;Лифты;1 пасс., 1 груз.;Аварийность;Нет;Парковка;Подземная",209 360 ₽/м²
37 500 000 ₽,"Москва, ЦАО, р-н Таганский, ул. Талалихина, 8",Таганская,80 м²;Общая;47 м²;Жилая;16 м²;Кухня;2 из 18;Этаж;2008;Построен,Тип жилья;Вторичка;Площадь комнат;27-20 м²;Ремонт;Дизайнерский;Вид из окон;Во двор,Год постройки;2009;Тип перекрытий;Железобетонные;Подъезды;4;Лифты;9 всего;Отопление;Центральное;Аварийность;Нет;Парковка;Подземная,468 750 ₽/м²
35 000 000 ₽,"Москва, СЗАО, р-н Хорошево-Мневники, 3-я Хорошевская ул., 27к1",Зорге,113 м²;Общая;7 из 22;Этаж;2020;Построен,"Тип жилья;Вторичка;Планировка;Изолированная;Высота потолков;2,7 м;Санузел;2 совмещенных;Ремонт;Косметический","Год постройки;2020;Лифты;1 пасс., 1 груз.;Аварийность;Нет;Парковка;Подземная",309 735 ₽/м²
49 900 000 ₽,"Москва, ЗАО, р-н Филевский парк, Береговой проезд, 3",Фили,107 м²;Общая;12 м²;Кухня;6 из 29;Этаж,Тип жилья;Вторичка;Планировка;Изолированная;Площадь комнат;17.7-15.4-19-8 м²;Санузел;2 совмещенных;Ремонт;Дизайнерский;Вид из окон;На улицу и двор,Год постройки;2020;Аварийность;Нет;Парковка;Подземная,466 355 ₽/м²
38 400 000 ₽,"Москва, ЦАО, р-н Замоскворечье, Мытная ул., 7с1",Серпуховская,54 м²;Общая;30 м²;Жилая;10 м²;Кухня;13 из 14;Этаж;2013;Построен,Тип жилья;Вторичка;Площадь комнат;30 м²;Санузел;1 совмещенный;Балкон/лоджия;1 лоджия;Ремонт;Без ремонта;Вид из окон;Во двор,"Год постройки;2012;Лифты;2 пасс., 1 груз.;Аварийность;Нет;Парковка;Подземная",711 111 ₽/м²
14 000 000 ₽,"Москва, НАО (Новомосковский), Московский поселение, Филатов Луг жилой комплекс, ул. Картмазовские Пруды, 2к2",Саларьево,"68 м²;Общая;32,6 м²;Жилая;15,3 м²;Кухня;2 из 22;Этаж","Тип жилья;Вторичка;Планировка;Изолированная;Площадь комнат;17.1-15.5 м²;Высота потолков;2,8 м;Ремонт;Косметический;Вид из окон;На улицу и двор",Год постройки;2021;Аварийность;Нет,205 882 ₽/м²
